"","DREAD","UNKNO","TRUST","KNsub","KNobj","PROGR","PRISK","PBENE","POLICY"
"68tq96",-1.11686845588941,-0.616602756475712,0.398743758493796,0.803594120375143,0.181019206072714,-0.21403109584977,-0.904420481452524,0.768728424247352,1.28563365491694
"osu5to",0.324654703560301,0.146549188296307,-1.32140667159555,1.51334797690018,-0.42547310330882,-0.233706106195746,0.485241305009782,1.26168972127423,0.112855805765115
"6u1fg5",-0.190072734284378,0.0649465114370467,-0.0661617631519723,-0.210339960374906,-1.06753764627237,-0.151648695827589,-0.476832239464122,0.0942981832430313,0.450427708027158
"qa0470",1.17758167198934,-0.467568590228855,-0.0661617631519723,0.702200712300138,-0.99920054478476,-0.137364930001483,1.34041778898659,-0.357137335812478,0.136783091410302
"n4hoho",-0.567751754394986,-0.845986222626894,0.863649280139565,0.904987528450148,0.4849814155826,0.0164979751923821,0.859381016749634,1.06649083027003,-0.221038788662517
"74upqd",0.100301699798132,0.450901062162102,1.04961148879787,0.904987528450148,0.28042150569173,-0.377635461455729,-0.583729299961223,1.50199735299492,0.371556070482791
"gilmrq",0.208549844173738,-0.146155781659572,0.119800445506335,-0.261036664412408,0.96323259900391,-0.348753218009397,0.00420453277282993,-0.364818837150086,-1.23702158706341
"gd1ugi",0.925678930781477,0.0122374962534152,-0.717029493456049,-1.02148722497495,-0.685654122515459,-1.39920753290979,0.324895714264131,-0.263625810913394,0.20009231014053
"sajkq7",-0.0683541202697952,0.135560786398526,-1.64684053674759,0.245930375962616,-0.102000863187983,0.509745061335997,0.217998653767031,0.292033128127968,-0.0130800674423365
"v03o3t",-0.285883988051377,-0.243061204055717,0.49172486282295,0.398020488075124,0.0548324524106451,0.294964670719101,0.164550123518481,-0.163292679513862,0.69019936013645
"6ilr48",0.456571667217136,-0.622190567900838,-0.0661617631519723,0.296627080000119,-0.0610930197440397,-0.103143277569403,0.0576530630213802,-0.474241448724174,-1.00583705468651
"71o6u6",-0.151080354032391,0.502773231559442,0.631196519316681,-0.108946552299901,0.166217728885111,-0.235342991949749,0.485241305009782,0.703126359131177,0.140419832749775
"jdvopr",-0.788455849517797,-0.812385684589372,0.259272102000066,-1.07218392901245,0.230491906261914,0.165130645577886,0.645586895755433,0.303698981655154,-0.206374301505569
"ud0l0j",-0.44318023073684,-0.0794152766757276,0.724177623645835,-0.0582498482623982,1.16404193939573,-0.245596756786891,-1.27856019319238,-0.0951875959049647,0.283911747851877
"85eqbl",0.897895651886499,0.553772619743895,0.305762654164643,-1.68054437746248,-0.253969332859098,1.21062242290721,0.645586895755433,0.346683698671608,-0.983083776491119
"rlggd9",-0.18722239741114,0.514115042532708,-0.949482254278933,-0.00755314422489652,-0.138813980228965,-0.0634602760110904,2.78352810569744,-0.289462207204412,-0.65998139188907
"pu111n",0.0622045456227044,-0.47404912461203,1.0031209366333,-0.0582498482623985,0.143859489339865,0.350457345160382,4.06629283166265,1.0991247525013,0.264258093750789
"kg3ena",0.542667587630819,-0.305519801784537,-0.0661617631519723,-0.0582498482623986,-0.348964502213581,1.40420374541596,-2.50787638890903,-0.103902551118477,0.629347134842031
"nbkreg",0.222542966331163,0.16263622015336,-0.205633419645703,1.41195456882517,0.0732424439065881,-0.450913178509484,-0.316486648718471,-0.280982381645012,-0.0910940677806727
"hqkn46",-0.746423231129589,0.445231803391993,1.04961148879787,0.550110600187631,-0.00788063143968647,-0.0590490676611541,0.485241305009782,0.206081618915182,-0.476618507876708
"vhqjim",-2.18188088235444,-0.0734223248798012,-0.112652315316549,1.20916775267516,0.775983454406889,0.395944515766725,0.752483956252533,-0.243522106878129,-1.98311365308804
